ID,VerblijfsrecreatieveLogiesvormen,Perioden,AlleLanden_1,Nederland_2,BuitenlandTotaal_3,EuropaExclusiefNederland_4,Duitsland_5,Belgie_6,GrootBrittannie_7,Frankrijk_8,Zwitserland_9,Italie_10,Spanje_11,Denemarken_12,Zweden_13,OverigeLandenEurozone_14,OverigEuropa_15,Amerika_16,Azie_17,AustralieEnOceanie_18,Afrika_19,AlleLanden_20,Nederland_21,BuitenlandTotaal_22,EuropaExclusiefNederland_23,Duitsland_24,Belgie_25,GrootBrittannie_26,Frankrijk_27,Zwitserland_28,Italie_29,Spanje_30,Denemarken_31,Zweden_32,OverigeLandenEurozone_33,OverigEuropa_34,Amerika_35,Azie_36,AustralieEnOceanie_37,Afrika_38
695,1030,2001KW04,184.5,171.8,12.7,12.6,9.3,1.8,,,,,,,,,,,,,,463.9,416.1,47.9,47.8,38.5,3.7,,,,,,,,,,,,,
696,1030,2001JJ00,1231.7,1149.6,82.1,81.0,62.5,8.1,3.8,,,,,1.2,,,2.9,,,,,3626.8,3158.7,468.1,463.9,390.4,34.5,14.4,,,,,4.2,,,13.3,,,,
697,1030,2002MM01,32.6,29.8,2.8,2.8,2.2,,,,,,,,,,,,,,,80.4,72.8,7.6,7.4,5.7,,,,,,,,,,,,,,
698,1030,2002MM02,36.8,35.8,1.0,,,,,,,,,,,,,,,,,98.4,95.5,2.9,,,,,,,,,,,,,,,,
699,1030,2002MM03,59.2,55.0,4.2,4.2,3.0,,,,,,,,,,,,,,,143.6,125.2,18.4,18.4,15.4,,,,,,,,,,,,,,
700,1030,2002KW01,128.5,120.5,8.0,8.0,5.7,,,,,,,,,,,,,,,322.4,293.5,28.9,28.7,22.4,,,,,,,,,,,,,,
701,1030,2002MM04,110.1,100.3,9.7,9.6,4.3,4.1,,,,,,,,,,,,,,280.0,245.4,34.6,34.2,20.1,11.0,,,,,,,,,,,,,
702,1030,2002MM05,178.8,165.3,13.4,12.9,9.9,1.3,,,,,,,,,,,,,,486.7,435.5,51.2,48.9,39.3,4.9,,,,,,,,,,,,,
703,1030,2002MM06,227.6,212.8,14.8,14.7,10.6,1.9,,,,,,,,,,,,,,593.6,537.4,56.2,55.8,47.5,3.1,,,,,,,,,,,,,
704,1030,2002KW02,516.4,478.5,38.0,37.1,24.7,7.3,1.6,1.2,,,,,,,,,,,,1360.3,1218.3,142.0,138.9,106.9,19.0,4.2,3.5,,,,,,,,,,,
705,1030,2002MM07,129.5,107.5,22.0,22.0,16.1,5.3,,,,,,,,,,,,,,689.3,504.5,184.8,184.6,136.7,45.0,,,,,,,,,,,,,
706,1030,2002MM08,134.7,111.8,22.9,22.8,18.0,3.1,,,,,,,,,,,,,,774.5,518.6,255.8,255.6,225.6,25.0,,,,,,,,,,,,,
707,1030,2002MM09,182.3,168.5,13.8,13.4,7.9,3.0,,,,,,,,,,,,,,466.5,420.5,46.0,45.4,36.7,5.8,,,,,,,,,,,,,
708,1030,2002KW03,446.6,387.8,58.8,58.2,42.0,11.3,1.5,,,1.4,,,,,,,,,,1930.3,1443.6,486.7,485.6,399.0,75.8,3.7,,,1.7,,,,,,,,,
709,1030,2002MM10,105.5,94.3,11.2,11.2,9.4,1.3,,,,,,,,,,,,,,301.4,247.4,54.0,54.0,48.8,4.4,,,,,,,,,,,,,
710,1030,2002MM11,72.4,70.3,2.1,2.1,1.4,,,,,,,,,,,,,,,156.5,149.1,7.4,7.3,6.5,,,,,,,,,,,,,,
711,1030,2002MM12,55.5,53.7,1.8,1.6,1.1,,,,,,,,,,,,,,,146.5,131.0,15.5,14.5,12.7,,,,,,,,,,,,,,
712,1030,2002KW04,233.4,218.2,15.2,14.9,11.9,1.8,,,,,,,,,,,,,,604.3,527.5,76.9,75.8,67.9,5.4,,,,,,,,,,,,,
713,1030,2002JJ00,1324.9,1205.0,119.9,118.3,84.3,21.1,4.8,2.1,1.7,1.9,,,,,,1.1,,,,4217.3,3482.8,734.5,729.0,596.2,101.5,11.1,6.0,4.3,3.1,,,,,,3.7,,,
714,1030,2003MM01,39.8,38.6,1.2,1.2,,,,,,,,,,,,,,,,95.7,87.1,8.5,8.5,,,,,,,,,,,,,,,
715,1030,2003MM02,45.4,43.7,1.7,1.7,1.6,,,,,,,,,,,,,,,101.8,99.3,2.6,2.5,2.4,,,,,,,,,,,,,,
716,1030,2003MM03,70.1,68.0,2.0,2.0,1.3,,,,,,,,,,,,,,,164.8,158.7,6.1,6.0,3.6,,,,,,,,,,,,,,
717,1030,2003KW01,155.2,150.4,4.9,4.8,3.4,,,,,,,,,,,,,,,362.3,345.1,17.2,17.1,8.0,,,,,,,,,,,,,,
718,1030,2003MM04,112.8,106.7,6.1,6.1,3.8,,,,,,,,,,,,,,,284.2,257.7,26.5,26.5,17.1,,,,,,,,,,,,,,
719,1030,2003MM05,192.8,186.0,6.8,6.6,4.3,1.7,,,,,,,,,,,,,,494.3,470.4,23.9,23.7,16.9,5.0,,,,,,,,,,,,,
720,1030,2003MM06,220.3,210.0,10.3,10.2,8.1,1.2,,,,,,,,,,,,,,577.4,539.2,38.2,37.5,29.6,4.9,,,,,,,,,,,,,
721,1030,2003KW02,525.9,502.7,23.2,22.9,16.2,3.6,,,,,,,,,,,,,,1355.9,1267.3,88.6,87.6,63.6,12.3,,,,,,,,,,,,,
722,1030,2003MM07,132.9,117.8,15.0,15.0,12.9,1.3,,,,,,,,,,,,,,607.5,506.4,101.1,101.0,87.2,8.2,,,,,,,,,,,,,
723,1030,2003MM08,139.8,123.3,16.6,16.3,13.0,2.0,,,,,,,,,,,,,,687.3,502.1,185.2,182.2,168.3,9.8,,,,,,,,,,,,,
724,1030,2003MM09,184.9,175.7,9.2,9.2,8.6,,,,,,,,,,,,,,,477.5,425.1,52.4,52.4,50.5,,,,,,,,,,,,,,
725,1030,2003KW03,457.6,416.8,40.8,40.5,34.5,3.4,,,,,,,,,,,,,,1772.4,1433.6,338.7,335.6,306.0,18.3,,,,,,,,,,,,,
726,1030,2003MM10,112.3,105.2,7.1,7.1,6.3,,,,,,,,,,,,,,,285.3,254.7,30.6,30.6,28.8,,,,,,,,,,,,,,
727,1030,2003MM11,72.2,70.2,2.0,2.0,1.9,,,,,,,,,,,,,,,154.8,150.4,4.4,4.4,4.3,,,,,,,,,,,,,,
728,1030,2003MM12,53.1,51.4,1.7,1.7,,,,,,,,,,,,,,,,150.5,136.4,14.0,14.0,,,,,,,,,,,,,,,
729,1030,2003KW04,237.6,226.8,10.7,10.7,8.9,1.0,,,,,,,,,,,,,,590.5,541.6,49.0,49.0,43.1,3.3,,,,,,,,,,,,,
730,1030,2003JJ00,1376.3,1296.8,79.6,78.9,63.0,8.7,1.8,,,,,,,,2.6,,,,,4081.1,3587.5,493.6,489.3,420.7,34.8,6.5,,,,,,,,15.8,,,,
731,1030,2004MM01,55.8,53.6,2.1,2.1,1.9,,,,,,,,,,,,,,,116.1,112.5,3.6,3.6,3.2,,,,,,,,,,,,,,
732,1030,2004MM02,52.9,51.7,1.2,1.1,,,,,,,,,,,,,,,,120.0,117.8,2.2,2.2,,,,,,,,,,,,,,,
733,1030,2004MM03,71.6,68.7,2.9,2.7,,,,,,,,,,,,,,,,164.0,155.4,8.6,8.1,,,,,,,,,,,,,,,
734,1030,2004KW01,180.3,174.1,6.2,5.9,3.4,,,,,,,,,,,,,,,400.2,385.7,14.4,13.9,6.5,,,,,,,,,,,,,,
735,1030,2004MM04,131.0,122.8,8.2,8.2,5.4,,1.3,,,,,,,,,,,,,325.3,295.2,30.1,30.1,20.7,,3.8,,,,,,,,,,,,
736,1030,2004MM05,193.4,180.6,12.8,12.8,10.0,1.0,,,,,,,,,,,,,,523.7,480.8,42.9,42.9,34.0,3.7,,,,,,,,,,,,,
737,1030,2004MM06,224.3,211.0,13.3,12.8,10.3,,,,,,,,,,,,,,,551.4,501.7,49.7,48.5,39.5,,,,,,,,,,,,,,
738,1030,2004KW02,548.6,514.4,34.3,33.8,25.6,2.0,2.5,,,,,,,,,,,,,1400.4,1277.7,122.7,121.5,94.2,6.2,7.2,,,,,,,,,,,,
739,1030,2004MM07,141.1,124.2,16.9,16.7,15.3,,,,,,,,,,,,,,,614.0,475.6,138.4,135.0,129.3,,,,,,,,,,,,,,
740,1030,2004MM08,126.4,105.4,21.0,21.0,18.0,1.3,,,,,,,,,,,,,,589.1,411.2,177.8,177.8,163.4,7.0,,,,,,,,,,,,,
741,1030,2004MM09,177.1,167.5,9.6,9.6,8.6,,,,,,,,,,,,,,,451.2,404.4,46.8,46.8,44.0,,,,,,,,,,,,,,
742,1030,2004KW03,444.6,397.1,47.5,47.4,41.9,2.5,1.3,,,,,,,,,,,,,1654.3,1291.3,363.0,359.6,336.8,12.5,5.3,,,,,,,,,,,,
743,1030,2004MM10,133.8,126.3,7.5,7.5,5.5,1.0,,,,,,,,,,,,,,325.6,290.1,35.5,35.5,26.9,4.9,,,,,,,,,,,,,
744,1030,2004MM11,76.6,71.8,4.8,4.8,3.2,,,,,,,,,,,,,,,167.8,149.1,18.7,18.7,6.2,,,,,,,,,,,,,,
745,1030,2004MM12,54.5,49.5,4.9,4.9,2.3,,1.9,,,,,,,,,,,,,134.9,114.5,20.4,20.2,6.8,,6.0,,,,,,,,,,,,
746,1030,2004KW04,264.8,247.6,17.2,17.2,10.9,2.1,3.2,,,,,,,,,,,,,628.2,553.6,74.6,74.5,39.9,10.2,10.6,,,,,,,,,,,,
747,1030,2004JJ00,1438.4,1333.1,105.3,104.3,81.9,7.1,7.6,1.4,1.3,,,1.7,,,1.6,,,,,4083.1,3508.3,574.8,569.5,477.3,30.0,24.6,5.3,3.9,,,5.7,,,10.5,,,,
748,1030,2005MM01,46.4,44.6,1.8,1.7,1.2,,,,,,,,,,,,,,,104.9,100.1,4.8,4.6,2.7,,,,,,,,,,,,,,
749,1030,2005MM02,44.5,43.0,1.5,1.5,,,,,,,,,,,,,,,,103.3,96.7,6.7,6.1,,,,,,,,,,,,,,,
750,1030,2005MM03,61.5,55.7,5.8,5.7,4.1,,,,,,,,,,,,,,,160.9,139.8,21.1,20.4,16.0,,,,,,,,,,,,,,
751,1030,2005KW01,152.4,143.3,9.1,8.9,6.2,1.8,,,,,,,,,,,,,,369.1,336.6,32.5,31.2,23.6,4.6,,,,,,,,,,,,,
752,1030,2005MM04,117.1,108.6,8.5,8.5,6.5,1.1,,,,,,,,,,,,,,277.0,251.0,26.1,26.1,19.6,4.0,,,,,,,,,,,,,
753,1030,2005MM05,188.9,176.1,12.9,12.9,8.7,2.2,,,,,,,,,,,,,,484.3,438.6,45.6,45.6,32.3,6.9,,,,,,,,,,,,,
754,1030,2005MM06,233.2,220.3,12.8,12.8,10.9,,,,,,,,,,,,,,,606.8,564.7,42.1,42.1,36.2,,,,,,,,,,,,,,
755,1030,2005KW02,539.2,505.0,34.2,34.2,26.1,3.8,1.1,,,,,,,,1.4,,,,,1368.1,1254.3,113.8,113.8,88.1,12.6,3.7,,,,,,,,4.2,,,,
756,1030,2005MM07,155.2,137.0,18.2,18.0,14.2,2.6,,,,,,,,,,,,,,662.8,498.4,164.3,163.2,141.4,16.8,,,,,,,,,,,,,
757,1030,2005MM08,143.2,121.7,21.5,21.4,17.2,3.4,,,,,,,,,,,,,,615.3,449.9,165.5,165.1,138.9,21.3,,,,,,,,,,,,,
758,1030,2005MM09,183.6,175.9,7.7,7.7,6.2,1.1,,,,,,,,,,,,,,476.0,438.9,37.0,37.0,31.1,3.9,,,,,,,,,,,,,
759,1030,2005KW03,482.0,434.6,47.4,47.1,37.6,7.0,1.0,,,,,,,,,,,,,1754.1,1387.3,366.8,365.3,311.4,41.9,4.2,,,,,,,,,,,,
760,1030,2005MM10,116.2,106.8,9.4,9.4,7.7,,,,,,,,,,,,,,,313.2,269.3,43.9,43.9,39.2,,,,,,,,,,,,,,
761,1030,2005MM11,60.9,58.5,2.5,2.5,,,,,,,,,,,,,,,,125.4,120.5,4.8,4.8,,,,,,,,,,,,,,,
762,1030,2005MM12,51.8,50.0,1.8,1.8,1.1,,,,,,,,,,,,,,,127.3,121.3,6.0,6.0,3.2,,,,,,,,,,,,,,
763,1030,2005KW04,228.9,215.3,13.6,13.6,9.8,2.0,,,,,,,,,,,,,,565.9,511.1,54.8,54.8,44.0,5.5,,,,,,,,,,,,,
764,1030,2005JJ00,1402.5,1298.2,104.3,103.8,79.7,14.6,2.6,1.2,1.1,,,1.3,,,2.5,,,,,4057.2,3489.2,568.0,565.0,467.1,64.6,9.1,3.3,3.1,,,4.1,,,10.4,,,,
765,1030,2006MM01,45.4,44.5,,,,,,,,,,,,,,,,,,111.6,109.3,,,,,,,,,,,,,,,,,
766,1030,2006MM02,44.9,43.1,1.8,1.4,,,,,,,,,,,,,,,,98.6,95.1,3.5,2.8,,,,,,,,,,,,,,,
767,1030,2006MM03,65.7,62.1,3.6,3.4,2.4,,,,,,,,,,,,,,,142.0,131.8,10.2,9.7,7.4,,,,,,,,,,,,,,
768,1030,2006KW01,156.0,149.8,6.2,5.6,3.7,,,,,,,,,,,,,,,352.3,336.2,16.0,14.3,9.9,,,,,,,,,,,,,,
769,1030,2006MM04,122.1,111.3,10.8,10.8,7.3,1.6,,,,,,,,,,,,,,315.1,269.5,45.6,45.6,34.4,4.5,,,,,,,,,,,,,
770,1030,2006MM05,187.4,170.8,16.6,16.6,12.2,4.0,,,,,,,,,,,,,,488.2,436.1,52.0,51.9,42.1,8.5,,,,,,,,,,,,,
771,1030,2006MM06,225.5,211.0,14.4,14.0,11.3,,,,,,,,,,,,,,,591.2,539.1,52.1,50.8,43.7,,,,,,,,,,,,,,
772,1030,2006KW02,534.9,493.1,41.8,41.4,30.8,6.6,1.1,,,,,,,,,,,,,1394.5,1244.7,149.8,148.3,120.1,15.7,3.9,,,,,,,,,,,,
773,1030,2006MM07,158.9,131.4,27.5,26.9,23.1,3.0,,,,,,,,,,,,,,662.1,466.6,195.4,193.8,177.4,13.8,,,,,,,,,,,,,
774,1030,2006MM08,130.9,110.0,20.9,20.8,18.1,2.1,,,,,,,,,,,,,,594.9,441.7,153.2,152.7,135.1,11.8,,,,,,,,,,,,,
775,1030,2006MM09,203.8,190.5,13.3,13.3,11.9,1.2,,,,,,,,,,,,,,518.6,469.5,49.0,49.0,44.2,4.0,,,,,,,,,,,,,
776,1030,2006KW03,493.6,431.9,61.7,61.0,53.2,6.3,,,,,,,,,,,,,,1775.5,1377.8,397.7,395.6,356.7,29.5,,,,,,,,,,,,,
777,1030,2006MM10,131.3,120.3,11.0,11.0,9.3,,,,,,,,,,,,,,,332.2,287.2,45.0,45.0,40.3,,,,,,,,,,,,,,
778,1030,2006MM11,65.7,64.4,1.3,1.3,,,,,,,,,,,,,,,,148.4,145.6,2.8,2.8,,,,,,,,,,,,,,,
779,1030,2006MM12,46.5,43.7,2.7,2.7,2.3,,,,,,,,,,,,,,,117.3,109.2,8.1,8.1,5.2,,,,,,,,,,,,,,
780,1030,2006KW04,243.5,228.5,15.0,15.0,12.2,1.6,,,,,,,,,,,,,,597.9,542.0,55.9,55.8,46.7,4.0,,,,,,,,,,,,,
781,1030,2006JJ00,1428.0,1303.2,124.8,123.0,99.8,15.3,2.1,1.6,,,,1.2,,,1.5,,1.4,,,4120.1,3500.8,619.3,614.0,533.5,50.8,8.7,4.5,,,,3.8,,,7.6,,4.1,,
782,1030,2007MM01,47.7,46.3,1.4,1.4,,,,,,,,,,,,,,,,111.2,105.8,5.4,5.3,,,,,,,,,,,,,,,
783,1030,2007MM02,48.7,47.1,1.5,1.4,,,,,,,,,,,,,,,,98.7,93.8,4.9,4.2,,,,,,,,,,,,,,,
784,1030,2007MM03,68.3,65.1,3.1,2.7,1.6,,,,,,,,,,,,,,,152.7,144.3,8.5,6.9,4.4,,,,,,,,,,,,,,
785,1030,2007KW01,164.7,158.6,6.1,5.5,3.3,1.5,,,,,,,,,,,,,,362.6,343.9,18.7,16.4,11.3,3.0,,,,,,,,,,,,,
786,1030,2007MM04,132.4,126.9,5.5,5.4,3.7,,,,,,,,,,,,,,,336.7,312.0,24.7,23.9,17.5,,,,,,,,,,,,,,
787,1030,2007MM05,189.3,180.7,8.6,8.5,6.9,1.3,,,,,,,,,,,,,,507.8,476.8,31.0,30.7,25.7,4.0,,,,,,,,,,,,,
788,1030,2007MM06,231.9,220.7,11.2,11.1,9.5,1.1,,,,,,,,,,,,,,552.0,498.7,53.3,52.9,46.5,3.6,,,,,,,,,,,,,
789,1030,2007KW02,553.6,528.3,25.3,25.0,20.1,3.2,,,,,,,,,,,,,,1396.5,1287.5,109.1,107.5,89.6,9.6,,,,,,,,,,,,,
790,1030,2007MM07,117.2,99.5,17.7,17.7,13.6,2.7,,,,,,,,,,,,,,557.9,403.3,154.6,154.5,131.1,17.8,,,,,,,,,,,,,
791,1030,2007MM08,145.6,131.5,14.0,14.0,11.2,2.2,,,,,,,,,,,,,,581.0,468.4,112.7,112.6,98.3,12.0,,,,,,,,,,,,,
792,1030,2007MM09,190.7,181.6,9.1,9.1,7.8,,,,,,,,,,,,,,,464.3,427.3,37.0,36.9,33.7,,,,,,,,,,,,,,
793,1030,2007KW03,453.5,412.6,40.9,40.7,32.6,5.5,,,,,,,,,,,,,,1603.2,1298.9,304.3,303.9,263.1,31.2,,,,,,,,,,,,,
794,1030,2007MM10,141.8,136.1,5.7,5.6,4.2,1.4,,,,,,,,,,,,,,340.9,317.5,23.4,23.4,19.7,3.5,,,,,,,,,,,,,
795,1030,2007MM11,76.4,74.5,2.0,2.0,,,,,,,,,,,,,,,,168.7,163.1,5.6,5.6,,,,,,,,,,,,,,,
796,1030,2007MM12,48.8,47.1,1.6,1.6,,,,,,,,,,,,,,,,129.9,123.5,6.4,6.4,,,,,,,,,,,,,,,
797,1030,2007KW04,267.0,257.7,9.2,9.2,5.8,2.4,,,,,,,,,,,,,,639.6,604.2,35.4,35.3,25.3,6.3,,,,,,,,,,,,,
798,1030,2007JJ00,1438.8,1357.3,81.5,80.4,61.9,12.6,1.3,1.3,,,,,,,1.4,,,,,4001.9,3534.4,467.5,463.1,389.2,50.2,3.9,4.5,,,,,,,5.8,,,,
799,1030,2008MM01,49.2,47.8,1.3,1.3,,,,,,,,,,,,,,,,105.9,101.9,4.0,4.0,,,,,,,,,,,,,,,
800,1030,2008MM02,50.8,49.4,1.4,1.3,,,,,,,,,,,,,,,,107.7,104.8,2.9,2.9,,,,,,,,,,,,,,,
801,1030,2008MM03,80.8,75.8,4.9,4.9,2.3,,,,,,,,,,,,,,,199.5,178.5,21.0,20.9,10.4,,,,,,,,,,,,,,
802,1030,2008KW01,180.7,173.1,7.7,7.6,3.6,1.7,,,,,,,,,,,,,,413.1,385.2,27.9,27.7,14.1,4.7,,,,,,,,,,,,,
803,1030,2008MM04,129.7,122.4,7.3,7.2,5.2,,,,,,,,,,,,,,,303.8,280.7,23.2,22.9,18.0,,,,,,,,,,,,,,
804,1030,2008MM05,186.1,172.5,13.6,13.3,8.6,3.4,,,,,,,,,,,,,,438.5,395.8,42.7,42.1,30.7,8.2,,,,,,,,,,,,,
805,1030,2008MM06,196.1,184.6,11.5,11.3,8.7,1.3,,,,,,,,,,,,,,505.0,466.3,38.7,38.3,29.8,4.1,,,,,,,,,,,,,
806,1030,2008KW02,511.9,479.4,32.4,31.8,22.6,5.7,1.5,,,,,,,,,,,,,1247.3,1142.8,104.6,103.3,78.5,14.2,4.6,,,,,,,,,,,,
807,1030,2008MM07,119.9,102.4,17.4,17.2,12.9,2.9,,,,,,,,,,,,,,576.6,432.1,144.5,143.2,126.2,12.7,,,,,,,,,,,,,
808,1030,2008MM08,153.1,130.6,22.4,21.9,18.7,1.8,,,,,,,,,,,,,,539.3,422.1,117.2,115.0,101.6,6.7,,,,,,,,,,,,,
809,1030,2008MM09,188.4,177.7,10.7,10.6,8.7,,,,,,,,,,,,,,,446.0,411.6,34.4,34.0,28.7,,,,,,,,,,,,,,
810,1030,2008KW03,461.3,410.7,50.6,49.7,40.3,5.5,1.5,,,,,,,,,,,,,1561.8,1265.8,296.1,292.2,256.5,21.4,6.0,,,,,,,,,,,,
811,1030,2008MM10,131.7,123.3,8.4,8.4,6.9,,,,,,,,,,,,,,,321.9,296.7,25.2,25.2,21.5,,,,,,,,,,,,,,
812,1030,2008MM11,77.6,72.9,4.6,3.1,1.7,,,,,,,,,,,,1.5,,,172.5,158.4,14.1,9.5,6.3,,,,,,,,,,,,4.5,,
813,1030,2008MM12,48.2,45.9,2.4,2.3,,,1.3,,,,,,,,,,,,,131.6,124.7,6.9,6.8,,,4.0,,,,,,,,,,,,
814,1030,2008KW04,257.5,242.1,15.3,13.8,9.0,1.9,2.4,,,,,,,,,,1.5,,,626.0,579.8,46.3,41.6,29.6,3.3,6.8,,,,,,,,,,4.6,,
815,1030,2008JJ00,1411.4,1305.4,106.0,102.9,75.5,14.8,5.8,2.0,,,,,,1.0,1.5,,1.7,,,3848.3,3373.5,474.8,464.7,378.7,43.6,18.6,6.8,,,,,,4.1,7.8,,5.2,,
816,1030,2009MM01,42.8,41.5,1.3,1.2,,,,,,,,,,,,,,,,99.3,95.3,4.0,3.7,,,,,,,,,,,,,,,
817,1030,2009MM02,50.1,47.8,2.3,2.2,1.1,,,,,,,,,,,,,,,108.7,102.3,6.5,6.3,3.8,,,,,,,,,,,,,,
818,1030,2009MM03,72.0,68.4,3.6,3.6,1.9,,,,,,,,,,,,,,,167.8,157.6,10.2,10.2,6.6,,,,,,,,,,,,,,
819,1030,2009KW01,164.9,157.7,7.2,7.0,3.8,2.0,,,,,,,,,,,,,,375.8,355.1,20.7,20.2,13.0,4.1,,,,,,,,,,,,,
820,1030,2009MM04,130.6,121.4,9.2,9.1,5.4,1.2,1.2,,,,,,,,,,,,,314.6,286.3,28.3,28.2,18.6,3.2,3.3,,,,,,,,,,,,
821,1030,2009MM05,189.8,177.4,12.4,12.4,10.1,1.3,,,,,,,,,,,,,,480.2,441.4,38.9,38.9,30.9,4.4,,,,,,,,,,,,,
822,1030,2009MM06,218.6,199.8,18.8,18.7,14.4,3.1,,,,,,,,,,,,,,509.9,455.5,54.4,54.0,41.3,10.2,,,,,,,,,,,,,
823,1030,2009KW02,539.0,498.7,40.3,40.1,29.9,5.7,2.1,,,,,,,,,,,,,1304.7,1183.1,121.6,121.1,90.8,17.8,5.5,,,,,,,,,,,,
824,1030,2009MM07,152.1,125.6,26.5,26.2,21.9,2.1,,,,,,,,,,,,,,592.6,443.0,149.5,148.2,132.7,10.3,,,,,,,,,,,,,
825,1030,2009MM08,135.7,118.1,17.7,17.7,15.0,1.1,,,,,,,,,,,,,,533.8,415.0,118.8,118.6,108.3,6.2,,,,,,,,,,,,,
826,1030,2009MM09,197.2,189.4,7.8,7.7,6.7,,,,,,,,,,,,,,,455.6,425.8,29.8,29.1,25.6,,,,,,,,,,,,,,
827,1030,2009KW03,485.0,433.0,52.0,51.5,43.6,3.7,1.1,,,,,,,,,,,,,1581.9,1283.8,298.1,295.9,266.6,18.2,3.2,,,,,,,,,,,,
828,1030,2009MM10,137.4,126.9,10.5,10.5,7.9,,,,,,,,,,,,,,,337.4,300.8,36.7,36.7,32.5,,,,,,,,,,,,,,
829,1030,2009MM11,66.2,62.4,3.8,3.8,1.8,,,,,,,,,,,,,,,159.4,146.6,12.7,12.7,6.7,,,,,,,,,,,,,,
830,1030,2009MM12,53.2,46.2,7.0,6.9,5.0,,1.3,,,,,,,,,,,,,140.0,123.0,17.0,16.9,11.3,,3.9,,,,,,,,,,,,
831,1030,2009KW04,256.8,235.5,21.3,21.2,14.7,2.0,2.8,,,,,,,,,,,,,636.8,570.4,66.4,66.3,50.6,5.1,7.2,,,,,,,,,,,,
832,1030,2009JJ00,1445.7,1324.9,120.8,119.9,92.0,13.3,6.5,1.7,,,,,,2.3,1.5,,,,,3899.3,3392.6,506.7,503.6,421.0,45.2,17.3,4.2,,,,,,5.9,3.4,,,,
833,1030,2010MM01,48.5,44.7,3.8,3.7,,3.0,,,,,,,,,,,,,,116.8,104.8,12.0,11.8,,9.9,,,,,,,,,,,,,
834,1030,2010MM02,45.3,41.6,3.6,3.6,,2.6,,,,,,,,,,,,,,102.8,92.1,10.7,10.6,,7.8,,,,,,,,,,,,,
835,1030,2010MM03,68.3,64.8,3.5,3.2,1.8,,,,,,,,,,,,,,,145.0,130.8,14.2,13.5,6.7,,,,,,,,,,,,,,
836,1030,2010KW01,162.1,151.2,10.9,10.5,3.1,6.1,,,,,,,,,,,,,,364.7,327.8,37.0,35.9,10.0,19.3,,,,,,,,,,,,,
837,1030,2010MM04,147.1,139.5,7.7,7.6,5.1,1.7,,,,,,,,,,,,,,346.6,317.3,29.3,29.1,20.8,4.7,,,,,,,,,,,,,
838,1030,2010MM05,182.5,173.9,8.6,8.6,5.5,2.6,,,,,,,,,,,,,,466.1,436.3,29.8,29.8,19.8,7.4,,,,,,,,,,,,,
839,1030,2010MM06,213.2,202.6,10.7,10.7,9.8,,,,,,,,,,,,,,,536.2,494.6,41.6,41.6,38.8,,,,,,,,,,,,,,
840,1030,2010KW02,542.9,516.0,26.9,26.9,20.5,4.9,,,,,,,,,,,,,,1348.9,1248.2,100.7,100.5,79.4,13.8,,,,,,,,,,,,,
841,1030,2010MM07,126.8,106.0,20.8,20.8,17.6,2.7,,,,,,,,,,,,,,580.7,414.2,166.5,166.3,149.5,14.4,,,,,,,,,,,,,
842,1030,2010MM08,125.9,103.8,22.1,21.9,18.9,2.0,,,,,,,,,,,,,,542.8,371.9,170.8,169.9,149.6,11.8,,,,,,,,,,,,,
843,1030,2010MM09,191.6,184.2,7.4,7.4,6.3,1.1,,,,,,,,,,,,,,463.0,432.2,30.8,30.8,26.5,4.2,,,,,,,,,,,,,
844,1030,2010KW03,444.3,394.0,50.3,50.1,42.8,5.9,,,,,,,,,,,,,,1586.5,1218.4,368.1,367.0,325.6,30.4,,,,,,,,,,,,,
845,1030,2010MM10,129.7,121.4,8.3,8.3,6.9,1.1,,,,,,,,,,,,,,317.5,278.7,38.8,38.8,35.2,2.5,,,,,,,,,,,,,
846,1030,2010MM11,72.0,70.6,1.5,1.5,,,,,,,,,,,,,,,,151.9,147.3,4.6,4.6,,,,,,,,,,,,,,,
847,1030,2010MM12,42.3,40.8,1.5,1.5,,,,,,,,,,,,,,,,104.4,99.8,4.6,4.6,,,,,,,,,,,,,,,
848,1030,2010KW04,244.0,232.7,11.3,11.3,8.3,2.1,,,,,,,,,,,,,,573.9,525.8,48.1,47.9,39.2,5.2,,,,,,,,,,,,,
849,1030,2010JJ00,1393.3,1293.9,99.4,98.8,74.7,18.9,1.2,1.1,,,,,,2.1,,,,,,3874.0,3320.1,553.9,551.4,454.3,68.7,3.6,3.8,,,,,,16.9,,,,,
850,1030,2011MM01,46.1,44.2,1.9,1.9,,,,,,,,,,,,,,,,95.2,89.2,6.0,6.0,,,,,,,,,,,,,,,
851,1030,2011MM02,40.1,37.4,2.7,2.6,,,,,,,,,,,,,,,,85.4,79.5,5.8,5.7,,,,,,,,,,,,,,,
852,1030,2011MM03,55.4,53.4,2.0,2.0,,,,,,,,,,,,,,,,120.7,114.5,6.2,6.2,,,,,,,,,,,,,,,
853,1030,2011KW01,141.5,135.0,6.6,6.5,2.2,1.4,,,,,,,,,,,,,,301.3,283.3,18.0,17.9,6.1,2.9,,,,,,,,,,,,,
854,1030,2011MM04,112.0,101.8,10.2,10.2,5.8,2.7,,,,,,,,,,,,,,273.1,241.3,31.8,31.8,20.7,7.4,,,,,,,,,,,,,
855,1030,2011MM05,174.7,165.9,8.9,8.8,5.9,2.2,,,,,,,,,,,,,,417.2,388.9,28.2,28.2,18.7,7.0,,,,,,,,,,,,,
