ID,Geslacht,Leeftijd,Cijfersoort,Perioden,ZeerGoedGoed_1,MinderDanGoed_2,SuikerziekteTotaal_3,SuikerziekteType1_4,SuikerziekteType2_5,AandoeningElleboogPolsOfHand_6,AandoeningVanDeNekOfSchouder_7,AstmaChronischeBronchitisCARA_8,BeroerteHersenbloedingHerseninfarct_9,ChronischeEczeem_10,ChronischeGewrichtsontsteking_11,DarmstoornissenLangerDan3Maanden_12,DuizeligheidMetVallen_13,GewrichtsslijtageVanHeupenOfKnieen_14,Hartaandoening_15,Hartinfarct_16,HogeBloeddruk_17,Kanker_18,MigraineOfErnstigeHoofdpijn_19,OnvrijwilligUrineverliesIncontinentie_20,Psoriasis_21,Rugaandoening_22,VernauwingBloedvatenInBuikOfBenen_23,OverigeAandoeningen_24,BeroerteHersenbloedingHerseninfarct_25,Hartinfarct_26,Kanker_27,GeenLangdurigeAandoening_28,k_1LangdurigeAandoening_29,k_2LangdurigeAandoeningen_30,k_3OfMeerLangdurigeAandoeningen_31,NormscoreFysiek_32,NormscorePsychisch_33,BeperktInDagelijkseBezigheden_34,BeperktInTrappenOplopen_35,LichamelijkeGezondheidMinderBereikt_36,LichamelijkeGezondheidBeperkt_37,EmotioneelProbleemMinderBereikt_38,EmotioneelProbleemMinderZorgvuldig_39,BelemmerdDoorPijn_40,NietEnergiek_41,PersonenPsychischOngezond_42,Zenuwachtig_43,InDePut_44,NietKalmEnRustig_45,NeerslachtigEnSomber_46,NietGelukkig_47,OoitDepressieveKlachten_48,AfgelopenJaarDepressieveKlachten_49,OoitAngstigePeriode_50,AfgelopenJaarAngstigePeriodeGehad_51,OoitDepressiefEnOfAngstig_52,AfgelopenJaarDepressiefEnOfAngstig_53,Verkoudheid_54,BronchitisOfLongontsteking_55,Oorontsteking_56,InfectieOfOntstekingNierenOfBlaas_57,DiarreeMinimaal3MaalIn24Uur_58,BrakenMinimaal3MaalIn24Uur_59,Maagzweer_60,Minstens1Malaiseklacht_61,Hoofdpijn_62,Moeheid_63,Slapeloosheid_64,PijnInDeRug_65,PijnInSpierenOfGewrichten_66,PersonenMetMinstens1Beperking_67,GemiddeldAantalBeperkingenBevolking_68,AantalBeperkingenPPMetBeperking_69,BeperkingInHoren_70,BeperkingInZien_71,BeperkingInBewegen_72,BeperkingInVerstaanbaarheid_73,ActiviteitenbeperkingPer14Dagen_74,DagenActiviteitenbeperkingPerJaar_75,BeddagenPer14Dagen_76,BeddagenPerJaar_77,PersonenMetMinstens1Beperking_78,GemiddeldAantalBeperkingenBevolking_79,AantalBeperkingenPPMetBeperking_80,Horen4JaarOfOuder_81,Zien4JaarOfOuder_82,Bewegen12JaarOfOuder_83,Anatomie12JaarOfOuder_84,Incontinentie12JaarOfOuder_85
118,3000,21714,2,2012JJ00,0.8,0.8,,,,0.2,0.1,0.9,,0.9,0.2,0.5,,,,,,,0.6,,0.1,,,1.1,,,,1.3,1.3,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,1.3,1.6,1.0,0.5,1.1,,,,,,,,1.0,1.6,0.6,0.4,,,,0.2,1.3,,,
119,3000,21714,2,2013JJ00,0.8,0.8,0.1,0.1,,0.3,0.2,1.0,,0.9,0.1,0.4,,,,,,,0.6,,0.2,,,1.2,,,0.1,1.4,1.3,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.4,1.7,1.0,0.6,1.2,,,,,,,,1.2,2.1,0.7,0.6,,,,0.3,1.2,,,
120,3000,21715,1,2010JJ00,95.1,4.9,0.0,0.0,0.0,1.5,1.6,3.3,0.0,0.7,0.9,0.0,0.5,1.1,0.0,0.0,1.5,0.0,4.6,1.1,1.2,2.8,0.0,5.4,0.0,0.0,0.0,84.1,12.3,2.4,1.2,54.1,54.2,9.5,5.7,7.2,7.3,4.4,6.3,21.6,21.5,4.6,2.9,1.2,15.7,3.0,7.5,8.7,6.8,7.7,4.6,11.2,8.5,39.9,0.8,2.2,0.0,5.7,4.4,1.4,55.9,24.6,29.6,11.0,11.6,24.1,1.5,0.0,,0.5,1.0,1.0,0.0,13.4,19.0,3.4,1.8,,,,0.5,18.1,0.0,2.3,0.0
121,3000,21715,1,2011JJ00,93.9,6.1,2.0,1.5,0.5,0.9,1.4,6.5,0.0,4.0,0.9,1.5,3.1,2.3,0.0,0.0,1.8,0.0,8.3,2.5,0.9,4.9,0.9,6.4,0.0,0.0,0.0,76.4,16.3,5.9,1.4,54.6,54.5,8.6,6.7,4.8,5.9,5.6,5.2,19.9,12.9,3.7,5.1,4.4,12.6,3.0,5.3,5.3,3.3,6.2,2.1,7.9,3.8,37.4,0.9,3.1,0.0,5.4,4.4,0.7,53.3,25.9,30.5,10.7,9.6,21.3,2.4,0.0,,0.7,0.5,1.2,1.3,13.0,18.1,4.3,3.1,,,,0.6,21.6,0.6,4.9,1.1
122,3000,21715,1,2012JJ00,94.7,5.3,0.6,0.6,0.0,0.6,3.7,7.7,0.0,2.6,0.0,0.8,0.7,1.1,0.7,0.0,1.2,0.0,10.5,1.9,0.6,3.6,0.0,4.6,0.5,0.0,0.8,74.4,18.7,4.3,2.5,54.1,54.4,13.0,8.6,4.3,5.0,6.3,7.5,22.1,16.5,3.8,5.4,2.5,17.9,2.3,7.4,9.9,5.6,8.9,5.3,14.3,8.8,40.9,1.5,2.3,0.0,6.6,2.6,1.6,49.3,22.9,27.9,10.6,8.2,20.5,3.8,0.0,,1.3,1.8,0.6,0.0,10.4,13.5,2.9,1.5,,,,0.5,26.5,0.5,6.5,0.5
123,3000,21715,1,2013JJ00,95.8,4.2,0.9,0.9,0.0,1.1,1.5,4.6,0.0,2.3,1.0,0.0,1.0,1.1,0.6,0.0,0.0,0.0,4.3,0.0,0.0,1.1,0.0,6.2,0.0,0.0,0.6,86.8,10.1,1.6,1.5,53.9,54.6,11.6,10.5,7.7,5.4,5.2,4.1,22.8,20.2,7.2,4.5,4.9,14.1,3.2,9.2,7.5,5.1,14.1,9.1,17.0,12.0,42.7,1.3,2.0,1.2,8.0,2.4,0.0,51.3,22.2,26.2,10.7,11.4,19.1,5.6,0.1,1.7,3.2,2.8,0.7,0.0,11.0,13.5,3.1,2.0,,,,0.5,21.9,1.2,3.5,1.3
124,3000,21715,2,2010JJ00,1.1,1.1,0.0,0.0,0.0,0.6,0.6,0.9,0.0,0.4,0.5,0.0,0.5,0.7,0.0,0.0,0.8,0.0,1.0,0.7,0.5,0.8,0.0,1.1,0.0,0.0,0.0,1.8,1.6,0.7,0.5,0.4,0.4,2.0,1.6,1.7,1.8,1.4,1.6,2.8,2.8,1.5,1.1,0.8,2.5,1.2,1.8,1.9,1.7,1.8,1.4,2.1,1.9,3.3,0.6,1.0,0.0,1.6,1.4,0.8,2.5,2.2,2.3,1.6,1.6,2.2,0.8,0.0,,0.5,0.7,0.7,0.0,1.7,3.4,0.9,0.7,,,,0.3,1.9,0.0,1.0,0.0
125,3000,21715,2,2011JJ00,1.3,1.3,0.7,0.6,0.4,0.5,0.6,1.3,0.0,1.0,0.5,0.6,1.3,1.1,0.0,0.0,1.0,0.0,1.4,1.1,0.5,1.1,0.7,1.3,0.0,0.0,0.0,2.2,1.9,1.2,0.6,0.4,0.4,2.1,1.8,1.6,1.7,1.7,1.6,2.9,2.5,1.4,1.6,1.5,2.4,1.3,1.6,1.7,1.3,1.8,1.1,2.0,1.4,3.5,0.7,1.3,0.0,1.6,1.5,0.6,2.7,2.3,2.4,1.6,1.6,2.2,1.1,0.0,,0.6,0.5,0.8,0.8,1.8,3.4,1.1,1.2,,,,0.4,2.2,0.6,1.6,0.8
126,3000,21715,2,2012JJ00,1.2,1.2,0.4,0.4,,0.4,1.0,1.4,,0.8,,0.5,0.6,0.7,0.6,,0.8,,1.6,1.0,0.4,1.0,,1.1,0.5,,0.5,2.3,2.1,1.1,0.8,0.3,0.5,2.4,2.0,1.5,1.6,1.8,1.9,3.0,2.7,1.4,1.7,1.2,2.8,1.1,1.9,2.2,1.7,2.1,1.7,2.6,2.1,3.6,0.9,1.1,,1.8,1.2,0.9,2.6,2.2,2.4,1.6,1.5,2.1,1.4,,,0.8,1.0,0.6,,1.6,2.7,0.9,0.6,,,,0.4,2.3,0.5,1.8,0.5
127,3000,21715,2,2013JJ00,1.1,1.1,0.5,0.5,,0.6,0.7,1.2,,0.8,0.5,,0.8,0.8,0.6,,,,1.1,,,0.6,,1.3,,,0.4,1.9,1.7,0.7,0.7,0.4,0.5,2.4,2.3,2.0,1.7,1.7,1.5,3.2,3.1,2.0,1.6,1.7,2.7,1.3,2.2,2.0,1.7,2.6,2.2,2.8,2.4,3.7,0.9,1.0,0.8,2.0,1.1,,2.8,2.3,2.4,1.7,1.8,2.2,1.7,0.0,,1.3,1.2,0.6,,1.7,3.0,1.0,0.9,,,,0.4,2.3,0.8,1.4,0.9
128,3000,21716,1,2010JJ00,92.9,7.1,1.0,1.0,0.0,0.0,2.0,11.2,0.0,5.8,0.0,1.5,4.0,1.5,0.0,0.0,3.1,0.0,14.3,0.9,0.0,1.1,0.0,5.2,0.0,0.0,0.0,69.2,21.3,5.5,4.0,54.2,52.8,6.6,6.9,6.7,5.9,8.8,11.5,21.9,19.6,7.7,1.6,2.2,15.0,5.8,10.0,14.4,9.8,9.3,7.4,17.7,13.0,52.6,2.0,2.8,0.0,11.4,4.8,1.9,61.6,25.2,37.4,10.7,19.9,27.3,1.1,0.0,,0.0,0.0,1.1,0.0,13.4,20.9,4.3,3.3,,,,0.9,27.2,1.0,4.5,0.0
129,3000,21716,1,2011JJ00,93.8,6.2,0.0,0.0,0.0,1.4,4.0,3.3,0.0,0.8,1.4,1.8,2.0,0.0,0.0,0.0,1.8,0.0,9.7,0.0,0.0,1.0,0.0,1.9,0.0,0.0,0.0,79.4,15.5,3.7,1.4,54.2,53.6,7.6,7.9,4.9,5.2,8.1,11.9,19.4,18.5,6.9,6.8,1.3,14.9,3.3,12.3,14.4,11.5,8.1,6.2,16.3,11.5,50.9,0.0,0.9,0.9,16.4,8.7,0.0,65.5,31.1,40.9,14.3,21.4,22.7,3.5,0.1,,3.5,1.3,1.3,2.6,12.2,15.4,2.8,1.5,,,,0.8,22.8,0.9,6.5,1.0
130,3000,21716,1,2012JJ00,94.2,5.8,0.0,0.0,0.0,0.8,0.8,9.9,0.0,4.9,0.0,3.4,1.0,0.0,0.0,0.0,0.6,0.0,12.4,0.0,0.7,1.3,0.0,2.7,0.0,0.0,0.0,70.0,24.9,4.4,0.7,54.2,52.8,6.4,4.0,8.7,6.8,9.4,9.4,24.0,24.8,7.6,6.8,4.8,16.0,4.6,11.2,16.6,8.5,13.5,6.5,23.8,12.3,50.9,4.4,1.7,0.9,14.1,3.9,2.6,62.7,33.5,41.4,14.3,19.0,24.0,3.6,0.1,,0.7,2.9,0.0,0.0,13.7,16.3,4.8,4.2,,,,0.5,26.5,0.0,6.3,0.0
131,3000,21716,1,2013JJ00,93.5,6.5,0.0,0.0,0.0,1.5,3.0,5.4,0.8,4.3,0.0,0.7,7.3,0.8,0.8,0.0,1.8,0.0,10.7,0.8,0.0,1.5,0.0,10.6,1.3,0.0,0.0,77.2,12.3,6.6,4.0,54.4,54.0,9.1,4.9,7.3,4.8,6.8,5.9,16.6,15.1,7.3,3.9,3.6,7.9,9.0,9.7,17.3,10.2,13.0,9.1,22.1,14.1,61.8,0.0,3.4,0.8,15.0,5.3,1.6,65.0,34.3,38.3,14.3,19.2,27.5,3.1,0.0,1.0,0.0,2.2,0.8,0.8,14.2,19.7,4.0,1.7,,,,0.9,23.8,0.8,4.6,0.0
132,3000,21716,2,2010JJ00,1.3,1.3,0.5,0.5,0.0,0.0,0.7,1.6,0.0,1.2,0.0,0.6,1.4,0.9,0.0,0.0,1.2,0.0,1.8,0.7,0.0,0.5,0.0,1.1,0.0,0.0,0.0,2.3,2.1,1.2,1.0,0.4,0.5,1.8,1.8,1.8,1.7,2.0,2.2,2.9,2.8,1.9,0.9,1.1,2.5,1.7,2.1,2.5,2.1,2.0,1.8,2.7,2.4,3.5,1.0,1.2,0.0,2.2,1.5,1.0,2.4,2.1,2.4,1.5,2.0,2.2,0.7,0.0,,0.0,0.0,0.7,0.0,1.7,3.4,1.0,1.1,,,,0.5,2.2,0.7,1.5,0.0
133,3000,21716,2,2011JJ00,1.3,1.3,0.0,0.0,0.0,0.6,1.1,1.0,0.0,0.5,0.6,0.7,1.1,0.0,0.0,0.0,1.0,0.0,1.6,0.0,0.0,0.5,0.0,0.7,0.0,0.0,0.0,2.2,2.0,1.0,0.6,0.4,0.5,2.0,2.0,1.6,1.7,2.1,2.5,3.0,3.0,2.0,1.9,0.9,2.8,1.4,2.5,2.7,2.4,2.1,1.8,2.8,2.4,3.8,0.0,0.7,0.7,2.8,2.1,0.0,2.5,2.5,2.6,1.9,2.2,2.2,1.4,0.0,,1.4,0.8,0.8,1.2,1.7,2.9,0.9,0.6,,,,0.5,2.2,0.7,1.9,0.8
134,3000,21716,2,2012JJ00,1.3,1.3,,,,0.5,0.5,1.6,,1.2,,1.0,0.7,,,,0.6,,1.8,,0.5,0.6,,0.9,,,,2.5,2.3,1.1,0.4,0.4,0.6,1.8,1.5,2.1,1.9,2.2,2.2,3.2,3.2,2.0,1.9,1.6,2.7,1.6,2.4,2.8,2.1,2.6,1.9,3.2,2.5,3.7,1.5,1.0,0.7,2.6,1.4,1.2,2.6,2.5,2.6,1.9,2.1,2.3,1.4,0.0,,0.6,1.3,,,1.8,3.0,1.1,1.2,,,,0.4,2.4,,1.8,
135,3000,21716,2,2013JJ00,1.3,1.3,,,,0.6,0.9,1.2,0.6,1.1,,0.4,1.9,0.7,0.6,,1.0,,1.7,0.6,,0.7,,1.6,0.8,,,2.2,1.8,1.3,1.0,0.4,0.5,2.1,1.6,1.9,1.5,1.8,1.7,2.7,2.6,1.9,1.4,1.4,2.0,2.1,2.1,2.7,2.2,2.4,2.1,3.0,2.5,3.5,,1.3,0.6,2.6,1.6,0.9,2.6,2.6,2.6,1.9,2.1,2.4,1.2,0.0,,,1.1,0.7,0.7,1.9,3.5,1.1,0.5,,,,0.5,2.3,0.7,1.5,
136,3000,60300,1,2010JJ00,90.7,9.3,0.8,0.4,0.4,2.8,4.2,6.5,0.0,4.1,0.9,1.7,1.0,2.8,0.0,0.0,3.6,0.0,9.1,0.3,1.5,3.8,0.0,5.8,0.0,0.0,1.6,71.8,18.8,5.6,3.8,54.3,52.9,5.5,7.1,8.4,6.2,9.9,8.7,19.4,20.6,6.9,3.0,1.0,12.1,4.1,13.2,21.7,9.9,14.8,8.1,24.3,12.3,49.7,1.1,1.4,1.2,17.4,4.8,0.7,65.7,28.9,41.3,15.0,23.9,25.2,2.2,0.1,,1.1,1.5,1.0,1.1,11.4,20.2,4.2,3.1,,,,0.2,31.2,0.3,2.6,0.0
137,3000,60300,1,2011JJ00,90.2,9.8,0.8,0.8,0.0,3.9,3.5,4.6,0.0,5.5,0.4,0.8,1.8,1.8,0.0,0.0,4.4,0.4,12.4,0.0,2.3,3.8,0.0,6.0,0.0,0.0,0.8,70.8,20.6,4.2,4.3,54.2,51.1,7.1,6.3,9.0,9.0,15.4,12.6,23.7,25.2,12.6,6.3,3.2,17.3,5.4,20.4,28.0,15.0,21.8,14.0,34.5,19.8,49.2,1.8,2.9,0.8,14.4,4.6,2.4,66.8,28.1,45.5,16.0,25.6,29.6,2.2,0.0,,1.0,0.8,0.4,0.0,15.0,25.3,5.6,5.1,,,,0.6,34.5,1.2,4.2,0.4
138,3000,60300,1,2012JJ00,92.1,7.9,0.0,0.0,0.0,2.5,3.2,4.2,0.0,5.3,0.3,2.7,1.2,1.8,0.0,0.0,4.0,0.3,10.0,0.8,1.8,3.3,0.0,8.7,0.8,0.0,0.6,72.7,18.7,6.2,2.4,53.8,52.5,8.0,7.4,8.7,7.8,10.4,10.1,21.2,24.1,8.2,4.2,3.5,13.7,4.3,16.9,20.4,9.8,16.8,8.0,25.1,12.5,55.2,1.5,1.3,0.6,18.8,3.8,1.0,67.1,29.7,43.0,16.2,23.9,29.7,2.4,0.0,,0.7,0.3,1.6,0.4,13.0,22.7,4.2,2.7,,,,0.4,31.5,0.7,3.5,0.3
139,3000,60300,1,2013JJ00,91.8,8.2,0.4,0.4,0.0,1.6,3.3,4.4,0.0,4.1,0.7,1.9,0.9,0.9,0.3,0.0,0.8,0.0,8.9,0.4,1.6,2.2,0.3,5.5,0.0,0.0,0.2,75.7,17.1,6.3,1.0,53.8,53.0,8.8,5.8,10.7,9.1,10.4,8.5,22.8,19.1,8.8,6.3,2.9,14.0,8.3,13.0,27.7,13.2,16.8,10.5,29.3,16.5,53.2,1.3,1.9,0.4,15.5,5.1,1.8,68.2,28.7,42.4,15.3,25.2,29.4,2.5,0.0,1.3,0.5,0.8,1.7,0.0,16.4,24.4,5.7,3.4,,,,0.2,29.7,0.5,3.3,0.0
140,3000,60300,2,2010JJ00,0.9,0.9,0.3,0.2,0.2,0.5,0.6,0.8,0.0,0.6,0.3,0.4,0.4,0.7,0.0,0.0,0.8,0.0,0.9,0.3,0.4,0.6,0.0,0.7,0.0,0.0,0.4,1.4,1.2,0.7,0.6,0.2,0.3,1.0,1.1,1.2,1.1,1.3,1.2,1.7,1.8,1.1,0.8,0.4,1.4,0.9,1.5,1.8,1.3,1.6,1.2,1.9,1.4,2.2,0.4,0.5,0.5,1.7,0.9,0.4,1.5,1.4,1.6,1.1,1.3,1.4,0.6,0.0,,0.5,0.5,0.4,0.5,1.0,2.3,0.6,0.7,,,,0.1,1.5,0.2,0.7,0.0
141,3000,60300,2,2011JJ00,1.0,1.0,0.3,0.3,0.0,0.6,0.6,0.7,0.0,0.8,0.2,0.3,0.6,0.6,0.0,0.0,1.0,0.2,1.1,0.0,0.5,0.6,0.0,0.8,0.0,0.0,0.3,1.5,1.4,0.7,0.7,0.3,0.4,1.2,1.1,1.3,1.3,1.7,1.6,2.0,2.0,1.6,1.1,0.8,1.8,1.1,1.9,2.1,1.7,1.9,1.6,2.2,1.9,2.3,0.6,0.8,0.4,1.6,1.0,0.7,1.6,1.5,1.7,1.2,1.5,1.5,0.7,0.0,,0.5,0.4,0.3,0.0,1.2,2.6,0.8,1.0,,,,0.2,1.6,0.5,0.9,0.3
142,3000,60300,2,2012JJ00,0.9,0.9,,,,0.5,0.6,0.7,,0.7,0.2,0.5,0.5,0.6,,,0.9,0.2,1.0,0.4,0.4,0.6,,0.9,0.4,,0.3,1.5,1.3,0.8,0.5,0.3,0.4,1.3,1.2,1.3,1.2,1.4,1.4,1.9,2.0,1.3,0.9,0.9,1.6,0.9,1.7,1.9,1.4,1.7,1.3,2.0,1.5,2.3,0.6,0.5,0.4,1.8,0.9,0.4,1.6,1.5,1.7,1.2,1.4,1.5,0.7,,,0.4,0.2,0.6,0.3,1.1,2.6,0.7,0.5,,,,0.2,1.6,0.4,0.9,0.2
143,3000,60300,2,2013JJ00,0.9,0.9,0.2,0.2,,0.4,0.6,0.7,,0.7,0.3,0.5,0.4,0.4,0.2,,0.4,,1.0,0.3,0.4,0.5,0.3,0.8,,,0.2,1.5,1.3,0.8,0.3,0.3,0.3,1.3,1.1,1.4,1.3,1.4,1.3,1.9,1.8,1.3,1.1,0.8,1.6,1.3,1.5,2.1,1.6,1.7,1.4,2.1,1.7,2.3,0.5,0.6,0.3,1.7,1.0,0.6,1.6,1.5,1.7,1.2,1.5,1.6,0.7,0.0,,0.3,0.4,0.6,,1.3,2.5,0.8,0.5,,,,0.1,1.6,0.3,0.8,
144,3000,60400,1,2010JJ00,86.3,13.7,1.1,0.6,0.5,2.3,6.2,4.6,0.0,3.4,1.8,3.1,2.4,3.6,1.0,0.0,4.4,0.3,12.9,0.6,3.4,8.7,0.0,8.9,0.2,0.0,0.8,65.2,21.4,5.6,7.8,52.5,52.5,12.1,11.0,14.9,12.2,11.7,9.2,25.0,22.6,10.5,5.3,4.4,12.7,6.0,17.8,24.5,10.0,22.5,10.0,31.8,14.6,45.9,0.5,1.8,1.4,15.0,3.1,1.3,66.4,28.7,41.8,17.7,27.6,33.0,4.7,0.1,,3.0,1.2,1.3,0.8,15.0,28.2,4.8,5.1,,,,0.2,36.2,0.4,2.6,0.2
145,3000,60400,1,2011JJ00,87.5,12.5,1.9,1.2,0.7,2.2,4.5,4.2,0.0,5.3,0.8,2.4,2.0,4.7,0.1,0.0,4.4,0.0,14.7,0.9,2.4,6.5,0.3,11.2,0.7,0.1,0.5,64.3,22.6,8.5,4.6,52.7,52.8,12.0,9.8,12.2,12.5,11.5,8.7,26.0,26.7,8.1,5.2,3.1,13.7,5.6,15.1,24.6,8.3,22.8,8.5,32.4,12.3,45.0,0.5,1.8,1.5,14.9,2.7,0.8,65.4,27.8,43.4,17.4,26.2,31.8,5.4,0.1,,2.6,2.4,2.4,0.5,16.4,33.1,4.9,5.7,,,,0.3,35.8,0.7,2.1,0.6
146,3000,60400,1,2012JJ00,89.4,10.6,1.9,1.1,0.8,5.0,3.6,2.2,0.2,4.3,2.1,1.6,1.2,2.3,0.3,0.0,5.6,0.0,13.9,1.1,4.9,4.2,0.5,5.7,0.2,0.0,0.7,64.8,24.3,6.4,4.5,53.3,52.6,9.1,7.2,9.8,10.8,11.8,9.2,24.4,23.9,9.6,3.1,2.6,13.3,5.4,16.0,25.2,11.0,21.7,10.6,33.4,15.8,49.0,0.6,1.9,1.5,17.1,3.7,0.9,66.7,27.7,46.5,19.3,25.9,31.5,3.1,0.1,,1.6,0.4,2.2,0.0,14.4,27.3,5.9,5.2,,,,0.5,39.6,0.5,3.7,0.0
147,3000,60400,1,2013JJ00,87.9,12.1,1.1,0.5,0.6,5.1,6.5,7.4,0.3,5.1,1.7,2.8,2.0,3.6,0.8,0.0,4.5,0.5,14.6,1.2,1.5,9.0,0.6,7.9,0.3,0.0,1.3,61.7,24.6,6.8,6.8,53.2,52.1,11.6,7.9,10.7,9.9,13.3,12.1,24.5,25.3,8.8,4.9,3.0,12.5,5.4,17.2,28.4,14.1,26.0,14.3,36.1,18.8,51.0,1.3,3.8,0.0,16.6,2.6,2.5,61.8,25.7,41.6,17.8,22.6,28.0,2.5,0.0,1.9,1.6,0.9,1.0,0.8,12.6,21.2,4.4,3.4,,,,0.8,35.3,0.5,2.2,0.5
148,3000,60400,2,2010JJ00,1.0,1.0,0.3,0.2,0.2,0.5,0.7,0.6,0.0,0.5,0.4,0.5,0.6,0.8,0.4,0.0,0.9,0.2,1.0,0.3,0.6,0.9,0.0,0.9,0.2,0.0,0.3,1.4,1.2,0.7,0.8,0.3,0.4,1.4,1.3,1.5,1.4,1.4,1.2,1.8,1.8,1.3,0.9,0.9,1.4,1.0,1.6,1.8,1.3,1.8,1.3,2.0,1.5,2.1,0.3,0.6,0.5,1.5,0.7,0.5,1.4,1.4,1.5,1.2,1.4,1.4,0.9,0.0,,0.7,0.5,0.5,0.4,1.1,2.6,0.7,0.9,,,,0.1,1.5,0.3,0.7,0.2
149,3000,60400,2,2011JJ00,1.1,1.1,0.4,0.4,0.3,0.5,0.7,0.7,0.0,0.7,0.3,0.5,0.6,1.0,0.2,0.0,0.9,0.0,1.2,0.4,0.5,0.8,0.3,1.0,0.4,0.2,0.2,1.6,1.4,0.9,0.7,0.3,0.4,1.5,1.4,1.5,1.5,1.5,1.3,2.0,2.1,1.3,1.0,0.8,1.6,1.1,1.7,2.0,1.3,1.9,1.3,2.2,1.5,2.3,0.3,0.6,0.6,1.6,0.8,0.4,1.6,1.5,1.6,1.2,1.4,1.5,1.0,0.0,,0.7,0.7,0.7,0.3,1.2,3.1,0.7,1.2,,,,0.2,1.6,0.4,0.7,0.3
150,3000,60400,2,2012JJ00,1.0,1.0,0.5,0.3,0.3,0.7,0.6,0.5,0.2,0.7,0.5,0.4,0.5,0.7,0.2,,1.1,,1.2,0.5,0.7,0.7,0.3,0.8,0.2,,0.3,1.6,1.4,0.8,0.7,0.3,0.4,1.3,1.2,1.4,1.4,1.5,1.3,2.0,2.0,1.4,0.8,0.7,1.6,1.0,1.7,2.0,1.4,1.9,1.4,2.2,1.7,2.3,0.3,0.6,0.6,1.7,0.9,0.4,1.6,1.5,1.7,1.3,1.5,1.6,0.8,0.0,,0.6,0.3,0.7,,1.2,2.7,0.8,0.9,,,,0.2,1.6,0.3,0.9,
151,3000,60400,2,2013JJ00,1.1,1.1,0.4,0.2,0.3,0.8,0.8,0.9,0.2,0.8,0.4,0.6,0.6,0.9,0.4,,1.0,0.2,1.2,0.5,0.4,1.0,0.3,0.9,0.2,,0.4,1.7,1.5,0.9,0.9,0.3,0.4,1.5,1.3,1.4,1.4,1.6,1.5,2.0,2.0,1.3,1.0,0.8,1.5,1.1,1.8,2.1,1.6,2.0,1.6,2.2,1.8,2.3,0.5,0.9,0.0,1.7,0.7,0.7,1.7,1.5,1.7,1.3,1.4,1.6,0.7,0.0,,0.6,0.4,0.5,0.4,1.1,2.5,0.7,0.7,,,,0.3,1.7,0.3,0.7,0.3
152,3000,60500,1,2010JJ00,83.1,16.9,2.0,0.7,1.3,4.7,9.2,5.2,0.0,3.2,2.7,1.3,1.1,7.0,0.7,0.0,10.9,0.3,11.6,0.8,4.0,12.1,0.4,8.3,1.2,0.7,2.1,57.5,23.9,9.4,9.2,51.6,52.9,15.2,13.7,15.4,14.8,9.4,9.4,29.6,25.6,8.7,4.6,4.0,14.1,5.4,18.1,24.0,8.3,21.7,7.5,31.1,10.4,35.6,0.6,2.2,1.5,12.6,2.4,1.1,62.3,26.0,35.5,15.3,27.5,36.3,10.3,0.2,1.7,4.5,5.1,3.7,0.9,13.7,31.2,3.9,5.3,,,,0.4,58.5,1.7,3.6,0.4
153,3000,60500,1,2011JJ00,81.5,18.5,4.7,0.6,4.1,6.3,9.3,6.4,0.6,6.0,3.6,2.9,2.1,6.4,0.7,0.7,10.0,0.3,12.0,1.5,4.1,11.0,0.6,8.4,1.8,1.9,1.9,53.3,26.6,9.7,10.4,51.9,52.5,15.9,13.4,11.5,13.5,10.5,10.7,28.2,27.3,11.1,4.1,4.6,16.5,6.2,17.4,23.5,10.6,23.6,11.8,31.6,14.6,33.8,1.1,1.7,0.8,11.5,2.3,1.5,62.6,22.3,38.0,19.5,27.4,32.8,8.6,0.1,,2.7,5.9,2.6,0.7,16.1,37.5,3.9,7.0,,,,0.3,52.9,0.2,3.8,0.3
154,3000,60500,1,2012JJ00,85.3,14.7,1.9,0.4,1.5,2.8,6.1,4.2,0.2,2.7,1.7,1.8,1.8,5.1,1.2,0.5,8.8,0.6,13.4,0.5,2.4,8.2,1.4,8.7,0.7,0.8,1.4,58.2,26.5,9.9,5.4,51.3,53.5,17.1,14.4,15.9,13.8,8.1,7.9,31.9,24.6,7.4,3.5,2.3,11.1,3.7,14.0,23.3,7.2,26.7,13.1,32.9,15.3,40.3,1.4,1.6,0.8,11.0,3.8,1.5,59.7,21.1,35.9,16.6,24.5,32.3,6.8,0.1,,1.5,4.0,2.9,0.4,12.6,30.9,3.2,3.2,,,,0.6,53.3,0.9,3.5,1.2
