ID,Bedrijfsgrootte,BedrijfstakkenBranchesSBI2008,PersoneelDatWerktMetInternet_1,Bedrijfsemails_2,Bedrijfsdocumenten_3,BedrijfsapplicatiesOfSoftware_4,Telewerkers_5,TelewerkKomtVoor_6,InternetVast_7,MinderDan30MbitS_8,k_30Tot100MbitS_9,k_100Tot500MbitS_10,k_500MbitSTot1GbitS_11,TenMinste1GbitS_12,BedrijvenMetWebsite_13,BeschrijvingenVanProductenPrijslijst_14,OnlineBestellenBoekenOfReserveren_15,ProductaanpassingDoorKlant_16,BestellingOnlineVolgen_17,KlantspecifiekeInfoVoorDeBezoeker_18,VirtueleKlantenservice_19,OnlineSolliciteren_20,Meertalig_21,MobieleAppVoorKlanten_22,SocialeMediaGebruikt_23,SocialeNetwerkenBijvFacebook_24,BlogsOfMicroblogsBijvTwitter_25,MultimediaDelenBijvYouTube_26,ClouddienstenGebruikt_27,EMail_28,OfficeSoftware_29,OpslagDatabases_30,BestandenOpslaan_31,BoekhoudingSoftware_32,ERPSoftware_33,KlantbeheerSoftware_34,Veiligheidssoftware_35,Rekenkracht_36,Rekenplatform_37,BestandenOfDatabasesOpslag_38,AIGebruikt_39,TextMining_40,Spraakherkenning_41,NaturalLanguageGeneration_42,AfbeeldingHerkenning_43,MachineLearning_44,RobotOndersteundeProcesautomatisering_45,ServiceRobotsOfAutonomeVoertuigen_46,VoorMarketingOfVerkoop_47,Productieprocessen_48,AdministratieveProcessenBestuurtaken_49,Logistiek_50,ICTBeveiliging_51,BoekhoudingControleFinancieelBeheer_52,OnderzoekOntwikkelingOfInnovatie_53,EigenWerknemersOntwikkeld_54,CommercieelZelfAangepast_55,OpenSourceZelfAangepast_56,CommercieelGebruikt_57,ExternOntwikkeld_58,HeeftAIOverwogen_59,KostenZijnTeHoog_60,GebrekAanRelevanteErvaringInBedrijf_61,IncompatibiliteitBestaandeICTSysteem_62,MoeilijkhedenBeschikbaarheidGegevens_63,BezorgdheidSchendingGegevensbescherm_64,OnduidelijkheidOverJuridischeGevolgen_65,EthischeOverwegingen_66,NietNuttigVoorOnderneming_67,Antivirussoftware_68,BeleidVoorSterkeWachtwoorden_69,BiometrischeMethoden_70,AuthenticatieViaSoftOfHardwaretoken_71,EncryptieVanData_72,GegevensOpAndereFysiekeLocatie_73,NetworkAccessControl_74,VPNInternetgebruikBuitenHetBedrijf_75,LogbestandenVoorAnalyseIncidenten_76,MethodesVoorBeoordelenICTVeiligheid_77,Risicoanalyses_78,ICTVeiligheidVolgEnDetectiesysteem_79,VrijwilligeTraining_80,VerplichteTraining_81,MetContract_82,ICTVeiligheidsdocumentenAanwezig_83,MinderDan12MaandenGeleden_84,TussenDe12En24MaandenGeleden_85,MeerDan24MaandenGeleden_86,UitbesteedAanExternBedrijf_87,EigenPersoneel_88,EigenPersoneelEnExternBedrijf_89,NietVanToepassing_90,IncidentMetInterneOorzaakGehad_91,IncidentDoorAanvalVanBuitenGehad_92,UitvalICTDienstDoorVeiligheidsinc_93,VernietigingDataDoorVeiligheidsinc_94,OnthullingDoorInternIncident_95,UitvalICTDienstDoorAanvalBuitenaf_96,VernietigingDataAanvalVanBuitenaf_97,OnthullingGegevensDoorICTInbraak_98,KostenIncidentInternGehad_99,KostenIncidentAanvalBuitenafGehad_100,UitvalICTDienstDoorVeiligheidsinc_101,VernietigingDataDoorVeiligheidsinc_102,OnthullingDoorInternIncident_103,UitvalICTDienstDoorAanvalBuitenaf_104,VernietigingDataAanvalBuitenaf_105,OnthullingDoorICTInbraak_106,Kosten1VanDeTotaleOmzet_107,Kosten1Tot2VanDeTotaleOmzet_108,Kosten2Tot5VanDeTotaleOmzet_109,Kosten5Tot10VanDeTotaleOmzet_110,Kosten10Tot50VanDeTotaleOmzet_111,Kosten50VanDeTotaleOmzet_112,Kosten1VanDeTotaleOmzet_113,Kosten1Tot2VanDeTotaleOmzet_114,Kosten2Tot5VanDeTotaleOmzet_115,Kosten5Tot10VanDeTotaleOmzet_116,Kosten10Tot50VanDeTotaleOmzet_117,Kosten50VanDeTotaleOmzet_118,RansomwareAanvalGehad_119,LosgeldBetaald_120,BetalingLosgeldZinvol_121,AndereKostenRansomwareAanvalGehad_122,k_1VanDeTotaleOmzet_123,k_1Tot2VanDeTotaleOmzet_124,k_2Tot5VanDeTotaleOmzet_125,k_5Tot10VanDeTotaleOmzet_126,k_10Tot50VanDeTotaleOmzet_127,k_50VanDeTotaleOmzet_128,Kosten1VanDeTotaleOmzet_129,Kosten1Tot2VanDeTotaleOmzet_130,Kosten2Tot5VanDeTotaleOmzet_131,Kosten5Tot10VanDeTotaleOmzet_132,Kosten10Tot50VanDeTotaleOmzet_133,Kosten50VanDeTotaleOmzet_134,Politie_135,Cybersecurity_136,VerzekeringICTVeiligheidsincidenten_137,GezochtNaarMeldingenCyberdreigingen_138,BekendMetDTC_139,DTCWebsiteAlsBronGebruikt_140,EFactuur_141,ElektronischMaarGeenEFactuur_142,PapierenVorm_143,MinderDan10_144,TenMinste10Tot25_145,TenMinste25Tot50_146,TenMinste50Tot75_147,TenMinste75_148,VerkoopViaWebsiteOfApp_149,Verkoopwaarde1VanDeTotaleOmzet_150,Verkoopwaarde1VanDeTotaleOmzet_151,Verkoopwaarde2VanDeTotaleOmzet_152,Verkoopwaarde5VanDeTotaleOmzet_153,Verkoopwaarde10VanDeTotaleOmzet_154,Verkoopwaarde25VanDeTotaleOmzet_155,Verkoopwaarde50VanDeTotaleOmzet_156,ViaWebsiteOfAppsVanEigenBedrijf_157,PercentageOmzetViaOnlinePlatforms_158,VerkoopViaECommerce_159,Verkoopwaarde1VanDeTotaleOmzet_160,Verkoopwaarde1VanDeTotaleOmzet_161,Verkoopwaarde2VanDeTotaleOmzet_162,Verkoopwaarde5VanDeTotaleOmzet_163,Verkoopwaarde10VanDeTotaleOmzet_164,Verkoopwaarde25VanDeTotaleOmzet_165,Verkoopwaarde50VanDeTotaleOmzet_166,ViaEen_167,ViaTwee_168,ViaDrieOfMeer_169,MeerDan75VanOmzetUitEenPlatform_170,BetaaldAanPlatforms_171,VerkoopViaEDI_172,Verkoopwaarde1VanDeTotaleOmzet_173,Verkoopwaarde1VanDeTotaleOmzet_174,Verkoopwaarde2VanDeTotaleOmzet_175,Verkoopwaarde5VanDeTotaleOmzet_176,Verkoopwaarde10VanDeTotaleOmzet_177,Verkoopwaarde25VanDeTotaleOmzet_178,Verkoopwaarde50VanDeTotaleOmzet_179
64,WP19107,396300,,97.0,97.0,97.0,,97.0,100,0,6.0,5.0,,,94.0,86.0,46.0,,,,59.0,87.0,,,88.0,86,,,90.0,,83.0,,,,,,,,,85.0,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,0.0,0.0,,,,0.0,97,97.0,,97.0,97.0,97.0,97.0,97.0,97.0,94.0,97.0,92.0,92.0,90.0,,94.0,92.0,2.0,0,0.0,,,6.0,,,,3.0,,,0,8.0,,5.0,,,0.0,,0.0,0.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
65,WP19107,402000,,100.0,100.0,100.0,,100.0,100,0,0.0,,,,100.0,,,,,,,,,,100.0,100,,,100.0,,,100.0,100.0,,,,,,,100.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,100,100.0,,100.0,,100.0,100.0,,,100.0,,,,,,,88.0,0.0,0,,,,0.0,,,,,,,0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0
66,WP19107,403300,97.0,98.0,98.0,98.0,94.0,98.0,100,0,3.0,21.0,30.0,46.0,91.0,80.0,29.0,10.0,15.0,37.0,21.0,88.0,69.0,26.0,95.0,94,58.0,66.0,93.0,84.0,78.0,85.0,87.0,60.0,55.0,60.0,72.0,70.0,62.0,91.0,64.0,29.0,29.0,23.0,28.0,44.0,39.0,13.0,16.0,26.0,28.0,11.0,38.0,27.0,31.0,30.0,,27.0,47.0,30.0,,2.0,,3.0,3.0,,,2.0,0.0,99,98.0,63.0,97.0,95.0,99.0,93.0,93.0,96.0,95.0,94.0,87.0,95.0,82.0,76.0,99.0,96.0,2.0,2,7.0,20.0,73.0,0.0,48.0,21.0,38.0,7.0,23.0,10.0,3,11.0,13.0,7.0,12.0,1.0,3.0,,,2.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,57.0,71.0,72.0,50.0,61.0,97.0,67.0,14.0,10.0,6.0,6.0,25.0,18.0,,,,,6.0,2.0,2.0,,10.0,22.0,6.0,16.0,14.0,12.0,10.0,8.0,7.0,1.0,,,1.0,,9.0,1.0,,,,,,
67,WP19107,410200,84.0,92.0,86.0,85.0,78.0,88.0,99,1,13.0,33.0,28.0,25.0,97.0,79.0,18.0,4.0,7.0,27.0,22.0,88.0,56.0,24.0,92.0,92,33.0,62.0,80.0,73.0,69.0,67.0,70.0,57.0,44.0,55.0,63.0,37.0,35.0,73.0,29.0,13.0,6.0,10.0,7.0,11.0,16.0,4.0,10.0,6.0,13.0,2.0,13.0,8.0,4.0,8.0,10.0,7.0,18.0,15.0,13.0,3.0,12.0,5.0,5.0,5.0,4.0,2.0,1.0,97,93.0,43.0,91.0,70.0,93.0,87.0,69.0,81.0,70.0,69.0,54.0,61.0,35.0,48.0,72.0,61.0,8.0,3,35.0,17.0,40.0,9.0,36.0,11.0,30.0,2.0,10.0,6.0,2,7.0,7.0,3.0,7.0,0.0,1.0,2.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,38.0,28.0,32.0,18.0,54.0,96.0,43.0,10.0,4.0,2.0,6.0,33.0,11.0,2.0,,7.0,6.0,5.0,4.0,3.0,96.0,4.0,14.0,2.0,12.0,10.0,9.0,8.0,7.0,6.0,0.0,,,1.0,,5.0,1.0,,,,,,
68,WP19107,422400,96.0,97.0,97.0,96.0,77.0,97.0,99,0,8.0,32.0,25.0,35.0,99.0,86.0,26.0,3.0,6.0,42.0,10.0,95.0,23.0,22.0,97.0,97,49.0,72.0,97.0,83.0,83.0,82.0,83.0,75.0,60.0,54.0,75.0,54.0,43.0,88.0,38.0,9.0,25.0,8.0,12.0,10.0,18.0,2.0,1.0,9.0,17.0,2.0,19.0,7.0,12.0,5.0,8.0,5.0,24.0,17.0,17.0,5.0,14.0,7.0,9.0,8.0,6.0,5.0,1.0,99,98.0,51.0,98.0,96.0,97.0,92.0,76.0,93.0,87.0,85.0,65.0,90.0,48.0,57.0,95.0,84.0,9.0,1,14.0,13.0,71.0,2.0,64.0,25.0,52.0,6.0,39.0,8.0,2,19.0,20.0,5.0,18.0,2.0,5.0,2.0,1.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,39.0,58.0,62.0,37.0,57.0,91.0,76.0,6.0,5.0,5.0,9.0,32.0,9.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,85.0,15.0,16.0,6.0,10.0,9.0,9.0,9.0,8.0,8.0,0.0,0.0,1.0,0.0,,9.0,2.0,7.0,7.0,7.0,7.0,6.0,6.0
69,WP19107,332915,97.0,98.0,98.0,98.0,93.0,98.0,100,0,2.0,28.0,25.0,46.0,100.0,87.0,48.0,16.0,31.0,42.0,36.0,93.0,73.0,27.0,94.0,94,68.0,74.0,86.0,77.0,79.0,75.0,82.0,56.0,59.0,72.0,71.0,67.0,67.0,84.0,63.0,40.0,31.0,33.0,30.0,44.0,47.0,20.0,,26.0,,15.0,,21.0,,,,,,27.0,7.0,,,,,,,,1.0,100,100.0,68.0,96.0,97.0,97.0,96.0,94.0,97.0,95.0,96.0,87.0,93.0,88.0,68.0,96.0,92.0,4.0,0,3.0,44.0,51.0,2.0,38.0,20.0,35.0,5.0,8.0,16.0,6,11.0,11.0,9.0,10.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,64.0,68.0,59.0,,65.0,93.0,48.0,10.0,7.0,8.0,5.0,,28.0,,,,,,,,,,31.0,8.0,23.0,23.0,21.0,20.0,19.0,16.0,,0.0,3.0,,,15.0,,,,,,,
70,WP19116,399907,81.0,59.0,53.0,48.0,46.0,56.0,96,6,28.0,34.0,19.0,9.0,75.0,64.0,29.0,4.0,8.0,14.0,7.0,26.0,17.0,7.0,61.0,59,9.0,27.0,42.0,34.0,28.0,30.0,34.0,30.0,10.0,17.0,26.0,9.0,8.0,37.0,8.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,88,70.0,24.0,52.0,35.0,70.0,45.0,32.0,34.0,26.0,28.0,18.0,16.0,9.0,16.0,22.0,17.0,4.0,1,26.0,17.0,8.0,49.0,12.0,5.0,11.0,1.0,1.0,3.0,2,2.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,65.0,20.0,9.0,3.0,3.0,0.0,82.0,5.0,10.0,2.0,0.0,0.0,1.0,15.0,15.0,59.0,91.0,4.0,0.0,4.0,0.0,0.0,73.0,7.0,13.0,2.0,4.0,0.0,17.0,36.0,17.0,7.0,10.0,3.0,23.0,79.0,48.0,4.0,1.0,1.0,2.0,15.0,21.0,3.0,18.0,16.0,14.0,13.0,10.0,8.0,78.0,22.0,23.0,3.0,19.0,18.0,16.0,14.0,11.0,9.0,4.0,3.0,3.0,2.0,,3.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0
71,WP19116,307500,67.0,62.0,55.0,47.0,35.0,56.0,97,7,31.0,33.0,18.0,8.0,82.0,69.0,24.0,5.0,6.0,12.0,5.0,32.0,25.0,4.0,65.0,63,7.0,27.0,43.0,33.0,28.0,28.0,33.0,29.0,12.0,14.0,28.0,8.0,6.0,36.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,92,71.0,19.0,53.0,32.0,75.0,50.0,40.0,37.0,31.0,31.0,21.0,16.0,10.0,16.0,22.0,17.0,3.0,2,33.0,14.0,10.0,42.0,13.0,5.0,13.0,1.0,0.0,3.0,2,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,18.0,6.0,11.0,3.0,25.0,85.0,48.0,4.0,1.0,1.0,1.0,17.0,20.0,5.0,14.0,13.0,10.0,8.0,6.0,5.0,88.0,12.0,23.0,5.0,18.0,16.0,13.0,11.0,9.0,6.0,3.0,1.0,1.0,1.0,,5.0,0.0,4.0,4.0,3.0,3.0,2.0,1.0
72,WP19116,800036,79.0,73.0,66.0,58.0,50.0,68.0,95,4,21.0,34.0,20.0,15.0,79.0,60.0,22.0,4.0,4.0,18.0,4.0,46.0,31.0,12.0,63.0,63,8.0,16.0,58.0,46.0,38.0,43.0,44.0,43.0,16.0,24.0,42.0,15.0,12.0,50.0,7.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,92,78.0,23.0,62.0,40.0,82.0,63.0,49.0,48.0,45.0,43.0,29.0,21.0,16.0,26.0,30.0,23.0,6.0,1,39.0,17.0,15.0,29.0,19.0,6.0,17.0,1.0,2.0,3.0,0,3.0,4.0,1.0,4.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,21.0,12.0,12.0,4.0,22.0,85.0,43.0,5.0,1.0,1.0,1.0,14.0,20.0,8.0,12.0,11.0,10.0,8.0,5.0,5.0,83.0,17.0,21.0,8.0,13.0,12.0,11.0,9.0,6.0,6.0,1.0,3.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,WP19116,350000,76.0,49.0,40.0,34.0,35.0,42.0,95,9,30.0,33.0,18.0,5.0,63.0,46.0,11.0,2.0,2.0,7.0,2.0,20.0,6.0,1.0,49.0,48,3.0,12.0,35.0,28.0,20.0,22.0,26.0,21.0,6.0,7.0,20.0,7.0,3.0,28.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,88,64.0,19.0,39.0,19.0,66.0,31.0,24.0,22.0,19.0,16.0,13.0,7.0,4.0,9.0,11.0,8.0,1.0,1,27.0,9.0,5.0,59.0,10.0,6.0,10.0,1.0,0.0,4.0,2,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,10.0,3.0,5.0,2.0,19.0,82.0,62.0,3.0,1.0,1.0,2.0,13.0,9.0,2.0,7.0,6.0,5.0,5.0,3.0,2.0,69.0,31.0,10.0,2.0,8.0,7.0,5.0,5.0,4.0,2.0,2.0,2.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
74,WP19116,354200,83.0,56.0,49.0,44.0,42.0,52.0,96,7,30.0,36.0,16.0,7.0,77.0,69.0,45.0,7.0,16.0,18.0,12.0,21.0,19.0,7.0,67.0,64,9.0,35.0,38.0,31.0,24.0,28.0,29.0,27.0,11.0,16.0,23.0,8.0,8.0,32.0,7.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,87,70.0,21.0,46.0,27.0,69.0,43.0,31.0,34.0,24.0,26.0,17.0,14.0,9.0,13.0,17.0,13.0,3.0,1,23.0,18.0,7.0,52.0,11.0,6.0,11.0,1.0,1.0,4.0,2,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,14.0,6.0,10.0,3.0,22.0,76.0,54.0,4.0,2.0,1.0,1.0,13.0,36.0,5.0,31.0,29.0,26.0,23.0,18.0,14.0,82.0,18.0,38.0,5.0,33.0,31.0,27.0,25.0,19.0,16.0,7.0,4.0,4.0,4.0,,4.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0
75,WP19116,383100,70.0,52.0,46.0,41.0,30.0,49.0,94,10,31.0,27.0,22.0,5.0,51.0,42.0,17.0,2.0,6.0,8.0,1.0,22.0,15.0,4.0,44.0,43,4.0,11.0,28.0,23.0,18.0,17.0,22.0,19.0,7.0,7.0,18.0,6.0,5.0,22.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,88,63.0,21.0,44.0,26.0,62.0,29.0,23.0,26.0,19.0,23.0,15.0,11.0,8.0,13.0,15.0,11.0,3.0,1,18.0,15.0,6.0,60.0,9.0,5.0,8.0,1.0,1.0,3.0,1,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,11.0,6.0,9.0,3.0,24.0,82.0,49.0,3.0,1.0,1.0,1.0,18.0,12.0,3.0,9.0,8.0,6.0,4.0,3.0,2.0,69.0,31.0,15.0,3.0,12.0,11.0,8.0,7.0,5.0,4.0,3.0,1.0,1.0,0.0,,5.0,0.0,4.0,4.0,4.0,4.0,3.0,2.0
76,WP19116,389100,63.0,37.0,30.0,26.0,14.0,38.0,93,8,35.0,31.0,14.0,4.0,78.0,72.0,51.0,6.0,8.0,14.0,5.0,22.0,14.0,8.0,71.0,68,6.0,35.0,21.0,16.0,12.0,10.0,14.0,15.0,2.0,5.0,10.0,2.0,1.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79,56.0,15.0,32.0,19.0,46.0,26.0,15.0,12.0,15.0,15.0,9.0,4.0,2.0,5.0,6.0,5.0,1.0,0,18.0,11.0,4.0,68.0,9.0,2.0,9.0,3.0,1.0,2.0,1,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,9.0,2.0,5.0,2.0,10.0,69.0,42.0,3.0,1.0,0.0,0.0,5.0,31.0,4.0,27.0,24.0,23.0,21.0,16.0,13.0,64.0,36.0,31.0,4.0,27.0,24.0,23.0,21.0,16.0,14.0,4.0,8.0,9.0,7.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
77,WP19116,391600,99.0,83.0,81.0,74.0,85.0,82.0,95,3,16.0,33.0,24.0,20.0,80.0,65.0,25.0,7.0,8.0,15.0,13.0,40.0,25.0,10.0,70.0,68,28.0,37.0,72.0,64.0,55.0,58.0,63.0,53.0,23.0,36.0,43.0,35.0,38.0,67.0,27.0,13.0,10.0,13.0,8.0,13.0,11.0,3.0,9.0,8.0,8.0,2.0,7.0,6.0,11.0,12.0,8.0,13.0,13.0,4.0,11.0,2.0,5.0,2.0,3.0,4.0,4.0,2.0,2.0,85,82.0,41.0,77.0,66.0,84.0,64.0,50.0,60.0,40.0,46.0,35.0,37.0,24.0,30.0,44.0,36.0,7.0,2,6.0,48.0,16.0,29.0,14.0,9.0,13.0,2.0,2.0,7.0,3,2.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,31.0,24.0,22.0,9.0,36.0,89.0,19.0,4.0,2.0,2.0,2.0,25.0,23.0,3.0,19.0,19.0,16.0,15.0,13.0,10.0,80.0,20.0,23.0,3.0,20.0,19.0,17.0,15.0,13.0,11.0,4.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
78,WP19116,396300,98.0,71.0,70.0,64.0,80.0,72.0,96,3,15.0,34.0,33.0,12.0,66.0,59.0,17.0,4.0,5.0,15.0,17.0,32.0,18.0,9.0,59.0,57,9.0,20.0,55.0,48.0,41.0,36.0,44.0,41.0,13.0,33.0,41.0,18.0,18.0,48.0,12.0,5.0,5.0,1.0,2.0,6.0,5.0,0.0,1.0,2.0,5.0,0.0,3.0,1.0,2.0,7.0,6.0,4.0,6.0,5.0,8.0,4.0,6.0,4.0,3.0,4.0,3.0,3.0,3.0,88,82.0,42.0,75.0,52.0,81.0,64.0,49.0,56.0,47.0,52.0,34.0,37.0,24.0,33.0,49.0,41.0,4.0,4,34.0,17.0,14.0,34.0,22.0,9.0,18.0,2.0,4.0,6.0,4,3.0,4.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,32.0,15.0,21.0,5.0,20.0,77.0,46.0,2.0,5.0,0.0,1.0,12.0,12.0,5.0,7.0,7.0,3.0,2.0,2.0,2.0,76.0,24.0,12.0,5.0,7.0,7.0,4.0,3.0,3.0,2.0,1.0,0.0,4.0,0.0,,1.0,0.0,,,,,,
79,WP19116,402000,97.0,56.0,52.0,45.0,69.0,55.0,90,6,23.0,34.0,18.0,9.0,54.0,45.0,14.0,2.0,2.0,10.0,5.0,12.0,13.0,4.0,44.0,43,9.0,26.0,45.0,35.0,33.0,31.0,36.0,32.0,8.0,21.0,29.0,7.0,7.0,38.0,7.0,3.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,4.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,84,65.0,25.0,55.0,31.0,66.0,44.0,32.0,30.0,24.0,24.0,16.0,16.0,10.0,16.0,20.0,14.0,4.0,2,33.0,13.0,7.0,47.0,14.0,6.0,12.0,3.0,2.0,3.0,3,2.0,4.0,3.0,4.0,1.0,0.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,19.0,3.0,12.0,3.0,17.0,79.0,47.0,2.0,2.0,1.0,2.0,10.0,10.0,0.0,10.0,9.0,9.0,9.0,6.0,6.0,70.0,30.0,11.0,0.0,10.0,9.0,9.0,9.0,6.0,6.0,2.0,2.0,2.0,2.0,,1.0,0.0,,,,,0.0,0.0
80,WP19116,403300,97.0,75.0,72.0,63.0,75.0,74.0,98,2,23.0,35.0,26.0,13.0,78.0,65.0,14.0,2.0,3.0,11.0,6.0,29.0,19.0,4.0,61.0,59,12.0,23.0,61.0,51.0,44.0,43.0,52.0,44.0,12.0,26.0,40.0,12.0,10.0,55.0,13.0,6.0,4.0,5.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,6.0,2.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,91,77.0,33.0,68.0,47.0,84.0,58.0,43.0,43.0,32.0,33.0,23.0,23.0,12.0,23.0,30.0,22.0,5.0,2,32.0,19.0,12.0,37.0,13.0,4.0,12.0,2.0,2.0,2.0,1,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,22.0,10.0,12.0,4.0,28.0,88.0,35.0,4.0,2.0,1.0,2.0,19.0,10.0,2.0,8.0,7.0,6.0,5.0,4.0,3.0,80.0,20.0,11.0,2.0,9.0,8.0,7.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
81,WP19116,410200,78.0,62.0,56.0,51.0,45.0,60.0,96,8,25.0,37.0,20.0,7.0,71.0,54.0,19.0,4.0,4.0,9.0,8.0,30.0,13.0,6.0,58.0,57,9.0,25.0,42.0,34.0,30.0,30.0,35.0,31.0,10.0,18.0,25.0,8.0,7.0,36.0,7.0,4.0,2.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,87,67.0,24.0,46.0,30.0,68.0,38.0,27.0,28.0,22.0,25.0,16.0,13.0,7.0,15.0,20.0,16.0,3.0,1,26.0,13.0,7.0,54.0,10.0,4.0,10.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14.0,5.0,7.0,2.0,23.0,83.0,48.0,4.0,1.0,1.0,2.0,16.0,15.0,2.0,13.0,12.0,11.0,8.0,5.0,3.0,74.0,26.0,15.0,2.0,13.0,13.0,11.0,9.0,5.0,4.0,2.0,3.0,1.0,3.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
